timestamp,load_MW,temperature,humidity,cloudcover,uvindex,hour_of_day,day_of_week,holiday
2016-12-31 23:00:00-05:00,16048.7,42.83,0.52,1.0,0,23,Saturday,False
2017-01-01 00:00:00-05:00,15911.300000000001,43.49,0.52,1.0,0,00,Sunday,True
2017-01-01 01:00:00-05:00,15232.0,43.7,0.53,1.0,0,01,Sunday,True
2017-01-01 02:00:00-05:00,14656.699999999999,43.78,0.55,1.0,0,02,Sunday,True
2017-01-01 03:00:00-05:00,14211.300000000001,43.99,0.53,1.0,0,03,Sunday,True
2017-01-01 04:00:00-05:00,13974.5,43.26,0.53,0.79,0,04,Sunday,True
2017-01-01 05:00:00-05:00,14157.2,42.93,0.52,0.71,0,05,Sunday,True
2017-01-01 06:00:00-05:00,14538.6,42.29,0.55,0.26,0,06,Sunday,True
2017-01-01 07:00:00-05:00,14706.699999999999,41.73,0.57,0.12,0,07,Sunday,True
2017-01-01 08:00:00-05:00,15146.7,41.76,0.57,0.19,0,08,Sunday,True
2017-01-01 09:00:00-05:00,15586.8,44.33,0.55,0.06,0,09,Sunday,True
2017-01-01 10:00:00-05:00,15947.199999999997,46.05,0.52,0.39,1,10,Sunday,True
2017-01-01 11:00:00-05:00,16121.300000000001,46.35,0.47,0.21,2,11,Sunday,True
2017-01-01 12:00:00-05:00,16158.499999999998,47.12,0.43,0.1,2,12,Sunday,True
2017-01-01 13:00:00-05:00,16153.099999999999,47.49,0.4,0.03,2,13,Sunday,True
2017-01-01 14:00:00-05:00,16222.800000000001,47.81,0.38,0.07,1,14,Sunday,True
2017-01-01 15:00:00-05:00,16540.399999999998,47.9,0.35,0.0,0,15,Sunday,True
2017-01-01 16:00:00-05:00,18217.6,47.27,0.36,0.0,0,16,Sunday,True
2017-01-01 17:00:00-05:00,18860.699999999997,45.06,0.39,0.0,0,17,Sunday,True
2017-01-01 18:00:00-05:00,18842.3,42.38,0.43,0.0,0,18,Sunday,True
2017-01-01 19:00:00-05:00,18694.500000000004,40.13,0.49,0.0,0,19,Sunday,True
2017-01-01 20:00:00-05:00,18490.9,38.56,0.52,0.0,0,20,Sunday,True
2017-01-01 21:00:00-05:00,18068.899999999998,36.78,0.57,0.0,0,21,Sunday,True
2017-01-01 22:00:00-05:00,17348.1,36.79,0.57,0.0,0,22,Sunday,True
2017-01-01 23:00:00-05:00,16470.7,36.41,0.58,0.0,0,23,Sunday,True
2017-01-02 00:00:00-05:00,15549.9,37.17,0.57,0.04,0,00,Monday,True
2017-01-02 01:00:00-05:00,14852.800000000001,36.85,0.62,0.04,0,01,Monday,True
2017-01-02 02:00:00-05:00,14495.199999999999,36.26,0.65,0.04,0,02,Monday,True
2017-01-02 03:00:00-05:00,14309.3,36.47,0.64,0.04,0,03,Monday,True
2017-01-02 04:00:00-05:00,14560.4,36.57,0.64,0.06,0,04,Monday,True
2017-01-02 05:00:00-05:00,15147.8,36.84,0.64,0.1,0,05,Monday,True
2017-01-02 06:00:00-05:00,15865.5,37.33,0.65,0.05,0,06,Monday,True
2017-01-02 07:00:00-05:00,16562.600000000002,38.13,0.66,0.77,0,07,Monday,True
2017-01-02 08:00:00-05:00,17300.4,37.7,0.75,0.99,0,08,Monday,True
2017-01-02 09:00:00-05:00,17923.4,37.96,0.81,1.0,0,09,Monday,True
2017-01-02 10:00:00-05:00,18368.8,39.08,0.81,1.0,1,10,Monday,True
2017-01-02 11:00:00-05:00,18580.9,39.83,0.81,1.0,1,11,Monday,True
2017-01-02 12:00:00-05:00,18675.9,40.53,0.82,1.0,1,12,Monday,True
2017-01-02 13:00:00-05:00,18626.399999999998,40.86,0.85,1.0,1,13,Monday,True
2017-01-02 14:00:00-05:00,18642.299999999996,40.25,0.87,1.0,1,14,Monday,True
2017-01-02 15:00:00-05:00,18974.199999999997,40.05,0.89,1.0,0,15,Monday,True
2017-01-02 16:00:00-05:00,20344.5,39.92,0.89,1.0,0,16,Monday,True
2017-01-02 17:00:00-05:00,20666.199999999997,39.54,0.91,1.0,0,17,Monday,True
2017-01-02 18:00:00-05:00,20552.4,39.32,0.91,1.0,0,18,Monday,True
2017-01-02 19:00:00-05:00,20262.1,39.41,0.92,1.0,0,19,Monday,True
2017-01-02 20:00:00-05:00,19648.899999999998,39.43,0.92,1.0,0,20,Monday,True
2017-01-02 21:00:00-05:00,18937.3,39.66,0.92,1.0,0,21,Monday,True
2017-01-02 22:00:00-05:00,17765.100000000002,39.53,0.92,1.0,0,22,Monday,True
2017-01-02 23:00:00-05:00,16334.3,39.51,0.93,1.0,0,23,Monday,True
2017-01-03 00:00:00-05:00,15282.199999999999,39.3,0.93,1.0,0,00,Tuesday,False
2017-01-03 01:00:00-05:00,14585.9,39.29,0.93,1.0,0,01,Tuesday,False
2017-01-03 02:00:00-05:00,14243.0,39.47,0.93,1.0,0,02,Tuesday,False
2017-01-03 03:00:00-05:00,14100.8,39.66,0.93,1.0,0,03,Tuesday,False
2017-01-03 04:00:00-05:00,14598.099999999999,39.74,0.93,1.0,0,04,Tuesday,False
2017-01-03 05:00:00-05:00,16068.300000000001,39.75,0.93,1.0,0,05,Tuesday,False
2017-01-03 06:00:00-05:00,17915.6,39.89,0.93,1.0,0,06,Tuesday,False
2017-01-03 07:00:00-05:00,18633.799999999996,40.02,0.93,1.0,0,07,Tuesday,False
2017-01-03 08:00:00-05:00,19014.2,40.41,0.94,1.0,0,08,Tuesday,False
2017-01-03 09:00:00-05:00,19341.7,41.0,0.94,1.0,0,09,Tuesday,False
2017-01-03 10:00:00-05:00,19639.1,41.81,0.93,1.0,1,10,Tuesday,False
2017-01-03 11:00:00-05:00,19776.0,42.15,0.94,1.0,1,11,Tuesday,False
2017-01-03 12:00:00-05:00,19781.1,42.71,0.93,1.0,1,12,Tuesday,False
2017-01-03 13:00:00-05:00,19777.999999999996,42.85,0.93,1.0,1,13,Tuesday,False
2017-01-03 14:00:00-05:00,19729.800000000003,43.09,0.94,1.0,1,14,Tuesday,False
2017-01-03 15:00:00-05:00,20052.4,43.53,0.93,1.0,0,15,Tuesday,False
2017-01-03 16:00:00-05:00,21131.8,43.68,0.94,1.0,0,16,Tuesday,False
2017-01-03 17:00:00-05:00,21328.2,43.84,0.94,1.0,0,17,Tuesday,False
2017-01-03 18:00:00-05:00,21226.4,43.82,0.94,1.0,0,18,Tuesday,False
2017-01-03 19:00:00-05:00,20717.699999999997,43.76,0.94,1.0,0,19,Tuesday,False
2017-01-03 20:00:00-05:00,20147.399999999998,43.61,0.95,1.0,0,20,Tuesday,False
2017-01-03 21:00:00-05:00,19197.2,42.84,0.97,1.0,0,21,Tuesday,False
2017-01-03 22:00:00-05:00,17924.399999999998,42.26,0.96,1.0,0,22,Tuesday,False
2017-01-03 23:00:00-05:00,16481.3,42.04,0.96,1.0,0,23,Tuesday,False
2017-01-04 00:00:00-05:00,15138.2,41.9,0.96,1.0,0,00,Wednesday,False
2017-01-04 01:00:00-05:00,14504.800000000001,41.57,0.95,1.0,0,01,Wednesday,False
2017-01-04 02:00:00-05:00,14177.7,41.69,0.94,1.0,0,02,Wednesday,False
2017-01-04 03:00:00-05:00,14039.1,41.66,0.94,1.0,0,03,Wednesday,False
2017-01-04 04:00:00-05:00,14497.999999999998,41.79,0.92,1.0,0,04,Wednesday,False
2017-01-04 05:00:00-05:00,15873.899999999998,41.9,0.92,1.0,0,05,Wednesday,False
2017-01-04 06:00:00-05:00,17682.600000000002,42.08,0.93,1.0,0,06,Wednesday,False
2017-01-04 07:00:00-05:00,18460.8,42.8,0.92,1.0,0,07,Wednesday,False
2017-01-04 08:00:00-05:00,18713.300000000003,43.57,0.92,1.0,0,08,Wednesday,False
2017-01-04 09:00:00-05:00,18939.7,44.8,0.89,0.9,0,09,Wednesday,False
2017-01-04 10:00:00-05:00,19069.2,46.33,0.86,0.95,1,10,Wednesday,False
2017-01-04 11:00:00-05:00,19068.7,47.77,0.83,0.77,1,11,Wednesday,False
2017-01-04 12:00:00-05:00,19038.8,48.61,0.81,0.99,1,12,Wednesday,False
2017-01-04 13:00:00-05:00,18962.5,50.15,0.75,0.98,1,13,Wednesday,False
2017-01-04 14:00:00-05:00,18908.2,51.43,0.66,0.75,1,14,Wednesday,False
2017-01-04 15:00:00-05:00,19278.2,51.42,0.52,0.59,0,15,Wednesday,False
2017-01-04 16:00:00-05:00,20675.899999999998,49.54,0.45,0.37,0,16,Wednesday,False
2017-01-04 17:00:00-05:00,21352.6,47.36,0.44,0.2,0,17,Wednesday,False
2017-01-04 18:00:00-05:00,21244.899999999998,45.46,0.44,0.02,0,18,Wednesday,False
2017-01-04 19:00:00-05:00,20998.9,43.94,0.42,0.03,0,19,Wednesday,False
2017-01-04 20:00:00-05:00,20630.5,41.5,0.37,0.01,0,20,Wednesday,False
2017-01-04 21:00:00-05:00,19922.300000000003,39.24,0.35,0.0,0,21,Wednesday,False
2017-01-04 22:00:00-05:00,18649.7,36.88,0.38,0.0,0,22,Wednesday,False
2017-01-04 23:00:00-05:00,17446.9,35.59,0.39,0.0,0,23,Wednesday,False
2017-01-05 00:00:00-05:00,16343.399999999998,33.98,0.41,0.0,0,00,Thursday,False
2017-01-05 01:00:00-05:00,15656.499999999998,32.88,0.43,0.0,0,01,Thursday,False
2017-01-05 02:00:00-05:00,15325.400000000001,31.57,0.45,0.0,0,02,Thursday,False
2017-01-05 03:00:00-05:00,15316.3,30.32,0.46,0.0,0,03,Thursday,False
2017-01-05 04:00:00-05:00,15851.2,29.42,0.46,0.0,0,04,Thursday,False
2017-01-05 05:00:00-05:00,17189.8,28.47,0.46,0.0,0,05,Thursday,False
2017-01-05 06:00:00-05:00,19243.899999999998,27.82,0.47,0.02,0,06,Thursday,False
2017-01-05 07:00:00-05:00,19813.100000000002,27.14,0.47,0.0,0,07,Thursday,False
2017-01-05 08:00:00-05:00,20092.199999999997,27.03,0.47,0.06,0,08,Thursday,False
2017-01-05 09:00:00-05:00,20405.6,27.74,0.46,0.21,0,09,Thursday,False
2017-01-05 10:00:00-05:00,20550.6,28.51,0.45,0.42,1,10,Thursday,False
2017-01-05 11:00:00-05:00,20600.2,29.33,0.44,0.83,1,11,Thursday,False
2017-01-05 12:00:00-05:00,20518.1,30.12,0.44,0.56,2,12,Thursday,False
2017-01-05 13:00:00-05:00,20285.2,31.67,0.41,0.58,1,13,Thursday,False
2017-01-05 14:00:00-05:00,20380.8,31.98,0.42,0.04,1,14,Thursday,False
2017-01-05 15:00:00-05:00,20697.699999999997,32.14,0.41,0.06,0,15,Thursday,False
2017-01-05 16:00:00-05:00,22018.4,31.96,0.43,0.67,0,16,Thursday,False
2017-01-05 17:00:00-05:00,22442.7,31.79,0.44,0.46,0,17,Thursday,False
2017-01-05 18:00:00-05:00,22374.6,31.61,0.46,0.95,0,18,Thursday,False
2017-01-05 19:00:00-05:00,22021.300000000003,31.76,0.47,0.97,0,19,Thursday,False
2017-01-05 20:00:00-05:00,21382.100000000002,31.98,0.47,0.92,0,20,Thursday,False
2017-01-05 21:00:00-05:00,20653.399999999998,31.87,0.48,1.0,0,21,Thursday,False
2017-01-05 22:00:00-05:00,19325.0,31.78,0.49,1.0,0,22,Thursday,False
2017-01-05 23:00:00-05:00,17856.6,31.57,0.52,0.88,0,23,Thursday,False
2017-01-06 00:00:00-05:00,16640.5,30.79,0.62,1.0,0,00,Friday,False
2017-01-06 01:00:00-05:00,15975.999999999998,29.39,0.79,1.0,0,01,Friday,False
2017-01-06 02:00:00-05:00,15603.5,28.54,0.84,1.0,0,02,Friday,False
2017-01-06 03:00:00-05:00,15551.399999999998,27.75,0.88,1.0,0,03,Friday,False
2017-01-06 04:00:00-05:00,16065.699999999999,27.73,0.88,1.0,0,04,Friday,False
2017-01-06 05:00:00-05:00,17436.4,27.9,0.85,1.0,0,05,Friday,False
2017-01-06 06:00:00-05:00,19326.899999999998,28.12,0.82,1.0,0,06,Friday,False
2017-01-06 07:00:00-05:00,20051.2,28.34,0.8,1.0,0,07,Friday,False
2017-01-06 08:00:00-05:00,20367.5,28.07,0.8,1.0,0,08,Friday,False
2017-01-06 09:00:00-05:00,20623.399999999998,28.91,0.73,0.9,0,09,Friday,False
2017-01-06 10:00:00-05:00,20716.3,30.11,0.63,0.76,1,10,Friday,False
2017-01-06 11:00:00-05:00,20525.1,31.27,0.59,0.73,1,11,Friday,False
2017-01-06 12:00:00-05:00,20336.9,32.3,0.56,0.21,2,12,Friday,False
2017-01-06 13:00:00-05:00,20263.5,32.65,0.51,0.68,1,13,Friday,False
2017-01-06 14:00:00-05:00,20196.399999999998,32.64,0.48,0.26,1,14,Friday,False
2017-01-06 15:00:00-05:00,20555.2,32.51,0.45,0.85,0,15,Friday,False
2017-01-06 16:00:00-05:00,21564.3,32.03,0.46,0.93,0,16,Friday,False
2017-01-06 17:00:00-05:00,22043.8,31.6,0.46,0.84,0,17,Friday,False
2017-01-06 18:00:00-05:00,21894.0,30.98,0.46,0.3,0,18,Friday,False
2017-01-06 19:00:00-05:00,21588.8,30.17,0.47,0.33,0,19,Friday,False
2017-01-06 20:00:00-05:00,21078.0,29.44,0.47,0.29,0,20,Friday,False
2017-01-06 21:00:00-05:00,20432.7,28.22,0.48,0.29,0,21,Friday,False
2017-01-06 22:00:00-05:00,19525.5,27.29,0.48,0.19,0,22,Friday,False
