timestamp,cloudcover,first seasonal difference,humidity,load (t-24),load_MW,prev-day-hour-MA,prev-day-hour-Std,temperature,uvindex,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,hour_1.0,hour_2.0,hour_3.0,hour_4.0,hour_5.0,hour_6.0,hour_7.0,hour_8.0,hour_9.0,hour_10.0,hour_11.0,hour_12.0,hour_13.0,hour_14.0,hour_15.0,hour_16.0,hour_17.0,hour_18.0,hour_19.0,hour_20.0,hour_21.0,hour_22.0,hour_23.0,holiday_1.0
2014-06-16 22:00:00-04:00,0.15,-681.6999999999971,0.69,17916.4,19994.8,15916.308333333334,2229.8845863907823,70.35,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-06-16 23:00:00-04:00,0.19,-1341.800000000003,0.71,16574.6,18107.0,16002.3375,2213.030582670958,69.71,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-06-17 00:00:00-04:00,0.23,-1365.199999999999,0.74,15209.4,16615.1,16035.554166666667,2194.02679781882,69.43,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17 01:00:00-04:00,0.71,-847.6000000000004,0.76,14361.8,15567.2,16067.9625,2161.747084674299,69.22,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17 02:00:00-04:00,0.32,-449.59999999999854,0.77,13912.2,14894.4,16104.037499999999,2115.868603796704,68.87,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17 03:00:00-04:00,0.48,-382.5,0.79,13529.7,14622.9,16138.120833333332,2064.820010048075,68.56,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17 04:00:00-04:00,0.68,359.8000000000011,0.8,13889.500000000002,14868.6,16194.137499999999,1979.5834721767155,68.5,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17 05:00:00-04:00,0.72,859.8999999999978,0.81,14749.4,15813.200000000004,16287.012499999999,1847.6208848637716,68.36,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17 06:00:00-04:00,0.66,2003.699999999999,0.82,16753.1,17916.6,16446.741666666665,1703.967446340572,68.54,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17 07:00:00-04:00,0.57,1680.7000000000007,0.82,18433.8,19867.9,16633.520833333332,1663.7244083496553,69.37,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17 08:00:00-04:00,0.28,1189.7999999999993,0.78,19623.6,21174.4,16824.179166666665,1734.7743033202185,72.42,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17 09:00:00-04:00,0.66,899.2000000000007,0.73,20522.8,22537.5,17017.1375,1878.1818039084005,76.01,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17 10:00:00-04:00,0.66,647.6000000000022,0.68,21170.4,23655.0,17212.3625,2055.594173027543,79.27,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17 11:00:00-04:00,0.67,560.2999999999993,0.63,21730.7,24475.2,17415.670833333334,2250.3983729416477,82.6,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17 12:00:00-04:00,0.49,400.5,0.58,22131.2,25342.9,17627.30416666667,2445.117282414998,85.55,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17 13:00:00-04:00,0.34,330.5,0.53,22461.7,25850.5,17847.633333333335,2633.4669206805797,87.36,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-06-17 14:00:00-04:00,0.57,345.5,0.52,22807.2,26287.7,18070.27916666667,2818.9467137149836,87.75,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-06-17 15:00:00-04:00,0.33,331.0,0.5,23138.2,26833.0,18288.616666666672,3002.0185875024426,88.46,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-06-17 16:00:00-04:00,0.34,133.89999999999782,0.52,23272.1,27003.800000000007,18499.616666666672,3169.4107118800057,87.86,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-17 17:00:00-04:00,0.16,-10.69999999999709,0.53,23261.4,26928.400000000005,18705.929166666672,3314.36799503369,87.48,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-06-17 18:00:00-04:00,0.21,-603.4000000000015,0.56,22658.0,26445.0,18888.57083333334,3408.990908258718,86.02,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-17 19:00:00-04:00,0.04,-805.5999999999985,0.58,21852.4,25765.4,19045.337500000005,3456.8444163669574,85.17,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-17 20:00:00-04:00,0.01,-550.0999999999949,0.61,21302.300000000007,25025.6,19160.83333333334,3485.082261728482,83.37,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-06-17 21:00:00-04:00,0.13,-163.3000000000029,0.64,21139.000000000004,24720.7,19266.704166666674,3505.7767847888595,80.85,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-06-17 22:00:00-04:00,0.07,-1144.2000000000044,0.65,19994.8,23285.3,19353.304166666672,3496.6296980998827,80.04,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-06-17 23:00:00-04:00,0.12,-1887.7999999999993,0.65,18107.0,21263.3,19417.15416666667,3457.4549331501794,80.08,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-06-18 00:00:00-04:00,0.0,-1491.9000000000015,0.67,16615.1,19367.800000000007,19475.725000000002,3394.4062395871015,79.6,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18 01:00:00-04:00,0.05,-1047.8999999999978,0.68,15567.2,18257.9,19525.950000000004,3323.6285376861474,79.57,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18 02:00:00-04:00,0.07,-672.8000000000011,0.71,14894.4,17385.9,19566.875000000004,3256.875822978882,79.25,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18 03:00:00-04:00,0.14,-271.5,0.73,14622.9,16969.100000000002,19612.425000000007,3175.3954527093124,78.85,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18 04:00:00-04:00,0.19,245.70000000000073,0.73,14868.6,17083.3,19653.220833333336,3104.1640780506705,78.96,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18 05:00:00-04:00,0.21,944.600000000004,0.73,15813.200000000004,18103.7,19697.545833333337,3037.9866376297127,78.56,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18 06:00:00-04:00,0.35,2103.399999999994,0.67,17916.6,20291.8,19746.025000000005,2997.9771870597106,78.9,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18 07:00:00-04:00,0.27,1951.300000000003,0.61,19867.9,22015.7,19805.77916666667,2984.948994827388,79.83,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18 08:00:00-04:00,0.17,1306.5,0.6,21174.4,23258.1,19870.39583333334,2997.592495940874,80.81,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18 09:00:00-04:00,0.2,1363.0999999999985,0.58,22537.5,24164.4,19954.341666666674,3044.5002839641834,81.75,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18 10:00:00-04:00,0.25,1117.5,0.55,23655.0,24968.3,20057.866666666672,3128.726936084345,83.3,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18 11:00:00-04:00,0.33,820.2000000000007,0.53,24475.2,25385.1,20172.22083333334,3240.679336588334,85.06,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18 12:00:00-04:00,0.19,867.7000000000007,0.5,25342.9,25793.3,20306.041666666675,3388.051833687562,86.49,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18 13:00:00-04:00,0.31,507.59999999999854,0.47,25850.5,26149.9,20447.241666666672,3548.608098459071,87.03,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-06-18 14:00:00-04:00,0.24,437.2000000000007,0.45,26287.7,26391.7,20592.262500000008,3716.397579214784,87.66,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-06-18 15:00:00-04:00,0.22,545.2999999999993,0.43,26833.0,26817.9,20746.212500000005,3898.5127853661156,88.52,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-06-18 16:00:00-04:00,0.26,170.80000000000655,0.42,27003.800000000007,26904.5,20901.700000000008,4074.097955749654,88.39,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-18 17:00:00-04:00,0.19,-75.40000000000146,0.41,26928.400000000005,26703.2,21054.491666666672,4232.138668303965,88.28,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-06-18 18:00:00-04:00,0.2,-483.4000000000051,0.4,26445.0,26172.8,21212.28333333334,4363.09488956662,88.34,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-18 19:00:00-04:00,0.19,-679.5999999999985,0.42,25765.4,25432.9,21375.325000000008,4460.088083284029,87.54,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-18 20:00:00-04:00,0.24,-739.8000000000029,0.45,25025.6,24917.1,21530.462500000005,4521.765828678239,84.75,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-06-18 21:00:00-04:00,0.12,-304.8999999999978,0.51,24720.7,24777.6,21679.700000000008,4567.16195426895,82.07,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-06-18 22:00:00-04:00,0.06,-1435.4000000000015,0.57,23285.3,23325.4,21816.804166666676,4563.77129218514,79.94,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-06-18 23:00:00-04:00,0.05,-2022.0,0.62,21263.3,21171.6,21948.316666666677,4497.210828238233,77.53,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-06-19 00:00:00-04:00,0.01,-1895.4999999999927,0.67,19367.800000000007,19177.9,22063.01250000001,4389.082123545683,75.68,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19 01:00:00-04:00,0.0,-1109.900000000005,0.71,18257.9,17877.8,22175.125000000015,4248.040998149211,73.96,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19 02:00:00-04:00,0.16,-872.0,0.74,17385.9,17012.8,22278.937500000015,4089.8797374487067,73.01,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19 03:00:00-04:00,0.43,-416.7999999999993,0.76,16969.100000000002,16502.3,22376.695833333346,3923.584084734505,72.29,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19 04:00:00-04:00,0.83,114.19999999999709,0.78,17083.3,16465.899999999998,22468.975000000017,3762.0412090351,72.06,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19 05:00:00-04:00,0.95,1020.4000000000015,0.82,18103.7,17392.3,22564.412500000017,3611.910422635274,71.04,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19 06:00:00-04:00,0.86,2188.0999999999985,0.81,20291.8,19173.2,22663.379166666684,3510.1292534084946,70.57,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19 07:00:00-04:00,0.94,1723.9000000000015,0.8,22015.7,20553.200000000004,22752.87083333335,3462.8195596977585,70.04,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19 08:00:00-04:00,0.99,1242.3999999999978,0.81,23258.1,21257.000000000004,22839.69166666668,3447.6111561884954,69.24,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19 09:00:00-04:00,1.0,906.3000000000029,0.82,24164.4,21885.1,22907.479166666682,3457.3913929912137,68.47,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19 10:00:00-04:00,1.0,803.8999999999978,0.84,24968.3,22371.1,22962.200000000015,3480.05560212952,68.65,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19 11:00:00-04:00,0.95,416.7999999999993,0.82,25385.1,22674.4,23000.112500000017,3502.1414547341465,70.33,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19 12:00:00-04:00,0.84,408.2000000000007,0.78,25793.3,22926.999999999996,23018.879166666684,3516.4190673714074,72.24,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19 13:00:00-04:00,0.87,356.6000000000022,0.76,26149.9,23005.1,23031.354166666686,3527.415300924926,73.23,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-06-19 14:00:00-04:00,0.9,241.79999999999927,0.77,26391.7,23004.5,23035.68750000002,3531.6508978974093,73.13,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-06-19 15:00:00-04:00,0.88,426.2000000000007,0.81,26817.9,23149.6,23035.058333333352,3530.946265326506,72.49,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-06-19 16:00:00-04:00,0.66,86.59999999999854,0.79,26904.5,23366.1,23030.92083333335,3526.1484882023133,73.73,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-19 17:00:00-04:00,0.54,-201.29999999999927,0.75,26703.2,23360.7,23021.537500000017,3515.609972408463,75.51,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-06-19 18:00:00-04:00,0.4,-530.4000000000015,0.7,26172.8,23083.999999999996,23010.19583333335,3504.506928349758,76.84,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-19 19:00:00-04:00,0.2,-739.8999999999978,0.7,25432.9,22691.8,22996.341666666685,3493.782188890115,76.83,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-19 20:00:00-04:00,0.18,-515.8000000000029,0.74,24917.1,21884.6,22991.82083333335,3491.1114107960784,75.24,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-06-19 21:00:00-04:00,0.28,-139.5,0.8,24777.6,21720.5,22994.191666666684,3492.35564862018,73.11,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-06-19 22:00:00-04:00,0.18,-1452.199999999997,0.82,23325.4,20648.7,22995.862500000017,3492.510566765317,71.62,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-06-19 23:00:00-04:00,0.04,-2153.800000000003,0.84,21171.6,18906.0,22992.041666666682,3494.537985499865,70.25,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-06-20 00:00:00-04:00,0.15,-1993.699999999997,0.82,19177.9,17011.6,22984.12916666668,3503.3049504815945,69.17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20 01:00:00-04:00,0.16,-1300.1000000000022,0.75,17877.8,15963.500000000002,22968.291666666682,3526.3830702560394,68.08,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20 02:00:00-04:00,0.15,-865.0,0.65,17012.8,15112.9,22952.74583333335,3552.786218066919,67.27,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20 03:00:00-04:00,0.22,-510.5,0.63,16502.3,14510.1,22933.29583333335,3588.070952533781,65.85,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20 04:00:00-04:00,0.17,-36.400000000001455,0.64,16465.899999999998,14449.6,22907.57083333335,3633.7589693557275,64.21,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20 05:00:00-04:00,0.08,926.4000000000015,0.66,17392.3,15209.8,22877.929166666687,3677.290164791031,62.67,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20 06:00:00-04:00,0.13,1780.9000000000015,0.68,19173.2,17085.0,22831.32083333335,3718.353223857733,61.59,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20 07:00:00-04:00,0.12,1380.0000000000036,0.66,20553.200000000004,18595.1,22770.38333333335,3744.1951717369084,63.03,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20 08:00:00-04:00,0.15,703.7999999999993,0.57,21257.000000000004,19650.2,22687.004166666684,3755.127240648465,66.52,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20 09:00:00-04:00,0.11,628.0999999999949,0.51,21885.1,20519.300000000007,22592.03333333335,3744.946963537688,69.78,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20 10:00:00-04:00,0.22,486.0,0.44,22371.1,20975.4,22483.81666666668,3710.663519790154,72.44,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20 11:00:00-04:00,0.21,303.3000000000029,0.39,22674.4,21261.5,22370.87083333335,3659.414666722722,74.7,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20 12:00:00-04:00,0.23,252.5999999999949,0.35,22926.999999999996,21555.3,22251.44166666668,3588.957700202189,76.22,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20 13:00:00-04:00,0.25,78.10000000000218,0.34,23005.1,21864.6,22120.408333333344,3496.657717694163,77.16,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-06-20 14:00:00-04:00,0.29,-0.5999999999985448,0.34,23004.5,22124.9,21979.275000000012,3383.282354170796,78.3,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-06-20 15:00:00-04:00,0.21,145.09999999999854,0.34,23149.6,22156.500000000004,21826.42916666668,3234.7869533340445,78.99,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-06-20 16:00:00-04:00,0.2,216.5,0.33,23366.1,22177.2,21678.995833333345,3069.7017087034164,79.46,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-20 17:00:00-04:00,0.22,-5.399999999997817,0.33,23360.7,21998.1,21539.72500000001,2903.150956737989,79.69,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-06-20 18:00:00-04:00,0.17,-276.70000000000437,0.33,23083.999999999996,21300.0,21411.025000000005,2753.4361042554438,78.93,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-20 19:00:00-04:00,0.22,-392.1999999999971,0.34,22691.8,20381.6,21296.812500000004,2633.5979435171625,77.71,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-20 20:00:00-04:00,0.18,-807.2000000000007,0.37,21884.6,19908.800000000007,21170.45833333334,2522.766946260579,75.53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-06-20 21:00:00-04:00,0.16,-164.09999999999854,0.41,21720.5,19904.5,21043.079166666674,2407.2515852657552,73.36,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-06-20 22:00:00-04:00,0.14,-1071.7999999999993,0.45,20648.7,18966.0,20931.550000000003,2358.424316471007,71.47,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-06-20 23:00:00-04:00,0.2,-1742.7000000000007,0.49,18906.0,17575.899999999998,20837.150000000005,2393.4798848393175,69.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-06-21 00:00:00-04:00,0.21,-1894.4000000000015,0.51,17011.6,16173.3,20746.8875,2497.3668188910137,68.75,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-21 01:00:00-04:00,0.29,-1048.0999999999967,0.51,15963.500000000002,15110.500000000002,20667.125000000004,2620.51925807778,68.06,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-21 02:00:00-04:00,0.43,-850.6000000000022,0.52,15112.9,14393.6,20587.962500000005,2760.6608416184786,66.95,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-21 03:00:00-04:00,0.26,-602.7999999999993,0.56,14510.1,13843.5,20504.95416666667,2914.514769067453,65.24,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-21 04:00:00-04:00,0.25,-60.5,0.58,14449.6,13623.7,20420.94166666667,3061.3656864240315,63.62,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-21 05:00:00-04:00,0.17,760.1999999999989,0.61,15209.8,13564.999999999998,20330.00416666667,3185.1553299751063,62.28,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-21 06:00:00-04:00,0.05,1875.2000000000007,0.63,17085.0,14323.9,20242.995833333334,3246.068513766896,60.87,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-21 07:00:00-04:00,0.05,1510.0999999999985,0.61,18595.1,15568.6,20161.408333333333,3262.498881414654,62.46,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
