timestamp,load_MW,temperature,weekday,season
2020-07-15 00:00:00-04:00,24980.20570833333,79.49,Wednesday,Summer
2020-07-16 00:00:00-04:00,22547.55905,77.82,Thursday,Summer
2020-07-17 00:00:00-04:00,24660.366816666672,83.74,Friday,Summer
2020-07-18 00:00:00-04:00,26152.88871666667,91.45,Saturday,Summer
2020-07-19 00:00:00-04:00,27419.77151666667,92.69,Sunday,Summer
2020-07-20 00:00:00-04:00,29888.33788333333,93.16,Monday,Summer
2020-07-21 00:00:00-04:00,28419.381075,90.64,Tuesday,Summer
2020-07-22 00:00:00-04:00,29034.37409166666,91.03,Wednesday,Summer
2020-07-23 00:00:00-04:00,28109.859008333337,87.24,Thursday,Summer
2020-07-24 00:00:00-04:00,24731.895416666663,80.3,Friday,Summer
2020-07-25 00:00:00-04:00,26095.149275000003,88.44,Saturday,Summer
2020-07-26 00:00:00-04:00,27444.19995833333,91.49,Sunday,Summer
2020-07-27 00:00:00-04:00,30674.224007142853,93.73,Monday,Summer
